Time,%,hPa,a,W/m^2,b,h,°C,°F,K,°C,°F,K
1/2/2022 19:10,,,,0,,,,,,23.2,,
1/2/2022 19:15,,,,0,,,,,,23.2,,
1/2/2022 19:20,,,,0,,,,,,23.2,,
1/2/2022 19:25,,,,0,,,,,,23.1,,
1/2/2022 19:30,,,,0,,,,,,23.1,,
1/2/2022 19:35,,,,0,,,,,,23.2,,
1/2/2022 19:40,,,,0,,,,,,23.2,,
1/2/2022 19:45,,,,0,,,,,,23.8,,
1/2/2022 19:50,,,,0,,,,,,23.2,,
1/2/2022 19:55,,,,0,,,,,,23.2,,
1/2/2022 20:00,,,,0,,,,,,23.2,,
1/2/2022 20:05,,,,0,,,,,,23.2,,
1/2/2022 20:10,,,,0,,,,,,23.2,,
1/2/2022 20:15,,,,0,,,,,,23.3,,
1/2/2022 20:20,,,,0,,,,,,23.2,,
1/2/2022 20:25,,,,0,,,,,,23,,
1/2/2022 20:30,,,,0,,,,,,23.1,,
1/2/2022 20:35,,,,0,,,,,,23.1,,
1/2/2022 20:40,,,,0,,,,,,23.1,,
1/2/2022 20:45,,,,0,,,,,,23.2,,
1/2/2022 20:50,,,,0,,,,,,23.2,,
1/2/2022 20:55,,,,0,,,,,,23.2,,
1/2/2022 21:00,,,,0,,,,,,23.2,,
1/2/2022 21:05,,,,0,,,,,,23.3,,
1/2/2022 21:10,,,,0,,,,,,23.3,,
1/2/2022 21:15,,,,0,,,,,,23.4,,
1/2/2022 21:20,,,,0,,,,,,23.4,,
1/2/2022 21:25,,,,0,,,,,,23.4,,
1/2/2022 21:30,,,,0,,,,,,23.2,,
1/2/2022 21:35,,,,0,,,,,,23.1,,
1/2/2022 21:40,,,,0,,,,,,23.1,,
1/2/2022 21:45,,,,0,,,,,,23.1,,
1/2/2022 21:50,,,,0,,,,,,23.1,,
1/2/2022 21:55,,,,0,,,,,,23,,
1/2/2022 22:00,,,,0,,,,,,23,,
1/2/2022 22:05,,,,0,,,,,,23.1,,
1/2/2022 22:10,,,,0,,,,,,23.2,,
1/2/2022 22:15,,,,0,,,,,,23.2,,
1/2/2022 22:20,,,,0,,,,,,23.2,,
1/2/2022 22:25,,,,0,,,,,,23.2,,
1/2/2022 22:30,,,,0,,,,,,23.2,,
1/2/2022 22:35,,,,0,,,,,,23.1,,
1/2/2022 22:40,,,,0,,,,,,23.1,,
1/2/2022 22:45,,,,0,,,,,,23,,
1/2/2022 22:50,,,,0,,,,,,23,,
1/2/2022 22:55,,,,0,,,,,,23,,
1/2/2022 23:00,,,,0,,,,,,23.1,,
1/2/2022 23:05,,,,0,,,,,,23.2,,
1/2/2022 23:10,,,,0,,,,,,23.2,,
1/2/2022 23:15,,,,0,,,,,,22.9,,
1/2/2022 23:20,,,,0,,,,,,22.9,,
1/2/2022 23:25,,,,0,,,,,,22.9,,
1/2/2022 23:30,,,,0,,,,,,22.8,,
1/2/2022 23:35,,,,0,,,,,,22.8,,
1/2/2022 23:40,,,,0,,,,,,22.9,,
1/2/2022 23:45,,,,0,,,,,,22.9,,
1/2/2022 23:50,,,,0,,,,,,22.9,,
1/2/2022 23:55,,,,0,,,,,,22.9,,
1/3/2022 0:00,,,,0,,,,,,22.9,,
1/3/2022 0:05,,,,0,,,,,,22.9,,
1/3/2022 0:10,,,,0,,,,,,22.8,,
1/3/2022 0:15,,,,0,,,,,,22.8,,
1/3/2022 0:20,,,,0,,,,,,22.8,,
1/3/2022 0:25,,,,0,,,,,,22.7,,
1/3/2022 0:30,,,,0,,,,,,22.7,,
1/3/2022 0:35,,,,0,,,,,,23.5,,
1/3/2022 0:40,,,,0,,,,,,23.5,,
1/3/2022 0:45,,,,0,,,,,,23.4,,
1/3/2022 0:50,,,,0,,,,,,23.2,,
1/3/2022 0:55,,,,0,,,,,,22.5,,
1/3/2022 1:00,,,,0,,,,,,22.5,,
1/3/2022 1:05,,,,0,,,,,,22.5,,
1/3/2022 1:10,,,,0,,,,,,22.6,,
1/3/2022 1:15,,,,0,,,,,,22.6,,
1/3/2022 1:20,,,,0,,,,,,22.6,,
1/3/2022 1:25,,,,0,,,,,,22.6,,
1/3/2022 1:30,,,,0,,,,,,22.5,,
1/3/2022 1:35,,,,0,,,,,,22.5,,
1/3/2022 1:40,,,,0,,,,,,22.5,,
1/3/2022 1:45,,,,0,,,,,,22.5,,
1/3/2022 1:50,,,,0,,,,,,22.7,,
1/3/2022 1:55,,,,0,,,,,,22.6,,
1/3/2022 2:00,,,,0,,,,,,22.7,,
1/3/2022 2:05,,,,0,,,,,,22.7,,
1/3/2022 2:10,,,,0,,,,,,22.7,,
1/3/2022 2:15,,,,0,,,,,,22.6,,
1/3/2022 2:20,,,,0,,,,,,22.7,,
1/3/2022 2:25,,,,0,,,,,,22.7,,
1/3/2022 2:30,,,,0,,,,,,22.7,,
1/3/2022 2:35,,,,0,,,,,,22.7,,
1/3/2022 2:40,,,,0,,,,,,22.7,,
1/3/2022 2:45,,,,0,,,,,,22.7,,
1/3/2022 2:50,,,,0,,,,,,22.7,,
1/3/2022 2:55,,,,0,,,,,,22.8,,
1/3/2022 3:00,,,,0,,,,,,22.8,,
1/3/2022 3:05,,,,0,,,,,,22.8,,
1/3/2022 3:10,,,,0,,,,,,22.8,,
1/3/2022 3:15,,,,0,,,,,,22.8,,
1/3/2022 3:20,,,,0,,,,,,22.7,,
1/3/2022 3:25,,,,0,,,,,,22.7,,
1/3/2022 3:30,,,,0,,,,,,22.7,,
1/3/2022 3:35,,,,0,,,,,,22.7,,
1/3/2022 3:40,,,,0,,,,,,22.6,,
1/3/2022 3:45,,,,0,,,,,,22.6,,
1/3/2022 3:50,,,,0,,,,,,22.6,,
1/3/2022 3:55,,,,0,,,,,,22.5,,
1/3/2022 4:00,,,,0,,,,,,22.5,,
1/3/2022 4:05,,,,0,,,,,,22.5,,
1/3/2022 4:10,,,,0,,,,,,22.5,,
1/3/2022 4:15,,,,0,,,,,,22.5,,
1/3/2022 4:20,,,,0,,,,,,22.5,,
1/3/2022 4:25,,,,0,,,,,,22.5,,
1/3/2022 4:30,,,,0,,,,,,22.5,,
1/3/2022 4:35,,,,0,,,,,,22.5,,
1/3/2022 4:40,,,,0,,,,,,22.5,,
1/3/2022 4:45,,,,0,,,,,,22.5,,
1/3/2022 4:50,,,,0,,,,,,22.5,,
1/3/2022 4:55,,,,0,,,,,,22.5,,
1/3/2022 5:00,,,,0,,,,,,22.5,,
1/3/2022 5:05,,,,0,,,,,,22.5,,
1/3/2022 5:10,,,,0,,,,,,22.5,,
1/3/2022 5:15,,,,0,,,,,,22.5,,
1/3/2022 5:20,,,,0,,,,,,22.5,,
1/3/2022 5:25,,,,0,,,,,,22.5,,
1/3/2022 5:30,,,,0,,,,,,22.5,,
1/3/2022 5:35,,,,0,,,,,,22.5,,
1/3/2022 5:40,,,,0,,,,,,22.6,,
1/3/2022 5:45,,,,0,,,,,,22.6,,
1/3/2022 5:50,,,,0,,,,,,22.6,,
1/3/2022 5:55,,,,0,,,,,,22.6,,
1/3/2022 6:00,,,,0,,,,,,22.6,,
1/3/2022 6:05,,,,0,,,,,,22.5,,
1/3/2022 6:10,,,,0,,,,,,22.6,,
1/3/2022 6:15,,,,0,,,,,,22.5,,
1/3/2022 6:20,,,,0,,,,,,22.5,,
1/3/2022 6:25,,,,0,,,,,,22.6,,
1/3/2022 6:30,,,,0,,,,,,22.6,,
1/3/2022 6:35,,,,0,,,,,,22.6,,
1/3/2022 6:40,,,,0,,,,,,22.6,,
1/3/2022 6:45,,,,0,,,,,,22.6,,
1/3/2022 6:50,,,,0,,,,,,22.6,,
1/3/2022 6:55,,,,0,,,,,,22.6,,
1/3/2022 7:00,,,,0,,,,,,22.7,,
1/3/2022 7:05,,,,0,,,,,,22.7,,
1/3/2022 7:10,,,,0,,,,,,22.7,,
1/3/2022 7:15,,,,0,,,,,,22.7,,
1/3/2022 7:20,,,,0,,,,,,22.7,,
1/3/2022 7:25,,,,0,,,,,,22.7,,
1/3/2022 7:30,,,,0,,,,,,22.7,,
1/3/2022 7:35,,,,0,,,,,,22.7,,
1/3/2022 7:40,,,,1,,,,,,22.7,,
1/3/2022 7:45,,,,5,,,,,,22.7,,
1/3/2022 7:50,,,,10,,,,,,22.7,,
1/3/2022 7:55,,,,16,,,,,,22.8,,
1/3/2022 8:00,,,,23,,,,,,22.9,,
1/3/2022 8:05,,,,30,,,,,,23.1,,
1/3/2022 8:10,,,,36,,,,,,23.2,,
1/3/2022 8:15,,,,42,,,,,,23.3,,
1/3/2022 8:20,,,,51,,,,,,23.5,,
1/3/2022 8:25,,,,61,,,,,,23.7,,
1/3/2022 8:30,,,,72,,,,,,24,,
1/3/2022 8:35,,,,87,,,,,,24.2,,
1/3/2022 8:40,,,,100,,,,,,24.6,,
1/3/2022 8:45,,,,114,,,,,,25,,
1/3/2022 8:50,,,,137,,,,,,25.4,,
1/3/2022 8:55,,,,166,,,,,,25.8,,
1/3/2022 9:00,,,,186,,,,,,26.3,,
1/3/2022 9:05,,,,210,,,,,,26.9,,
1/3/2022 9:10,,,,224,,,,,,27.3,,
1/3/2022 9:15,,,,231,,,,,,27.8,,
1/3/2022 9:20,,,,238,,,,,,28.2,,
1/3/2022 9:25,,,,244,,,,,,28.5,,
1/3/2022 9:30,,,,248,,,,,,28.5,,
1/3/2022 9:35,,,,259,,,,,,28.3,,
1/3/2022 9:40,,,,262,,,,,,28.7,,
1/3/2022 9:45,,,,260,,,,,,28.9,,
1/3/2022 9:50,,,,257,,,,,,28.6,,
1/3/2022 9:55,,,,251,,,,,,28.9,,
1/3/2022 10:00,,,,250,,,,,,29,,
1/3/2022 10:05,,,,246,,,,,,29,,
1/3/2022 10:10,,,,262,,,,,,29.3,,
1/3/2022 10:15,,,,267,,,,,,29.5,,
1/3/2022 10:20,,,,263,,,,,,29.4,,
1/3/2022 10:25,,,,263,,,,,,29.3,,
1/3/2022 10:30,,,,266,,,,,,29.3,,
1/3/2022 10:35,,,,257,,,,,,29.3,,
1/3/2022 10:40,,,,247,,,,,,29.3,,
1/3/2022 10:45,,,,291,,,,,,29.7,,
1/3/2022 10:50,,,,201,,,,,,29.9,,
1/3/2022 10:55,,,,163,,,,,,29.5,,
1/3/2022 11:00,,,,150,,,,,,29.2,,
1/3/2022 11:05,,,,147,,,,,,28.7,,
1/3/2022 11:10,,,,137,,,,,,28.6,,
1/3/2022 11:15,,,,166,,,,,,28.3,,
1/3/2022 11:20,,,,174,,,,,,28.6,,
1/3/2022 11:25,,,,162,,,,,,28.5,,
1/3/2022 11:30,,,,338,,,,,,29.1,,
1/3/2022 11:35,,,,485,,,,,,31.1,,
1/3/2022 11:40,,,,508,,,,,,32.8,,
1/3/2022 11:45,,,,414,,,,,,33.3,,
1/3/2022 11:50,,,,377,,,,,,32.2,,
1/3/2022 11:55,,,,497,,,,,,33.1,,
1/3/2022 12:00,,,,439,,,,,,34.3,,
1/3/2022 12:05,,,,326,,,,,,34.3,,
1/3/2022 12:10,,,,267,,,,,,33.4,,
1/3/2022 12:15,,,,313,,,,,,32.8,,
1/3/2022 12:20,,,,283,,,,,,32.6,,
1/3/2022 12:25,,,,245,,,,,,31.7,,
1/3/2022 12:30,,,,192,,,,,,31.4,,
1/3/2022 12:35,,,,268,,,,,,31.4,,
1/3/2022 12:40,,,,277,,,,,,31.8,,
1/3/2022 12:45,,,,271,,,,,,32.2,,
1/3/2022 12:50,,,,191,,,,,,31.7,,
1/3/2022 12:55,,,,219,,,,,,31.2,,
1/3/2022 13:00,,,,300,,,,,,31.4,,
1/3/2022 13:05,,,,317,,,,,,32,,
1/3/2022 13:10,,,,262,,,,,,32.2,,
1/3/2022 13:15,,,,241,,,,,,32,,
1/3/2022 13:20,,,,262,,,,,,32.1,,
1/3/2022 13:25,,,,172,,,,,,31.9,,
1/3/2022 13:30,,,,231,,,,,,31.6,,
1/3/2022 13:35,,,,265,,,,,,32.2,,
1/3/2022 13:40,,,,205,,,,,,32.5,,
1/3/2022 13:45,,,,149,,,,,,31.8,,
1/3/2022 13:50,,,,298,,,,,,31.8,,
1/3/2022 13:55,,,,264,,,,,,32.9,,
1/3/2022 14:00,,,,194,,,,,,32.5,,
1/3/2022 14:05,,,,324,,,,,,32.5,,
1/3/2022 14:10,,,,455,,,,,,34,,
1/3/2022 14:15,,,,471,,,,,,35.8,,
1/3/2022 14:20,,,,501,,,,,,36.7,,
1/3/2022 14:25,,,,478,,,,,,37.3,,
1/3/2022 14:30,,,,389,,,,,,37.3,,
1/3/2022 14:35,,,,369,,,,,,36.9,,
1/3/2022 14:40,,,,253,,,,,,36,,
1/3/2022 14:45,,,,197,,,,,,34.5,,
1/3/2022 14:50,,,,391,,,,,,33.5,,
1/3/2022 14:55,,,,477,,,,,,34.3,,
1/3/2022 15:00,,,,416,,,,,,35.3,,
1/3/2022 15:05,,,,504,,,,,,36.1,,
1/3/2022 15:10,,,,464,,,,,,37.1,,
1/3/2022 15:15,,,,413,,,,,,37.4,,
1/3/2022 15:20,,,,458,,,,,,37,,
1/3/2022 15:25,,,,516,,,,,,37.3,,
1/3/2022 15:30,,,,504,,,,,,38,,
1/3/2022 15:35,,,,581,,,,,,38.7,,
1/3/2022 15:40,,,,597,,,,,,39.8,,
1/3/2022 15:45,,,,584,,,,,,40.5,,
1/3/2022 15:50,,,,558,,,,,,40.2,,
1/3/2022 15:55,,,,477,,,,,,39.9,,
1/3/2022 16:00,,,,394,,,,,,39.2,,
1/3/2022 16:05,,,,326,,,,,,38.1,,
1/3/2022 16:10,,,,262,,,,,,36.5,,
1/3/2022 16:15,,,,247,,,,,,35.3,,
1/3/2022 16:20,,,,261,,,,,,34.7,,
1/3/2022 16:25,,,,263,,,,,,33.8,,
1/3/2022 16:30,,,,274,,,,,,33.4,,
1/3/2022 16:35,,,,266,,,,,,33.1,,
1/3/2022 16:40,,,,236,,,,,,32.3,,
1/3/2022 16:45,,,,222,,,,,,32,,
1/3/2022 16:50,,,,210,,,,,,32.3,,
1/3/2022 16:55,,,,196,,,,,,32,,
1/3/2022 17:00,,,,182,,,,,,31.7,,
1/3/2022 17:05,,,,175,,,,,,31.6,,
1/3/2022 17:10,,,,210,,,,,,31.4,,
1/3/2022 17:15,,,,250,,,,,,31.5,,
1/3/2022 17:20,,,,279,,,,,,31.9,,
1/3/2022 17:25,,,,256,,,,,,32.3,,
1/3/2022 17:30,,,,284,,,,,,32.5,,
1/3/2022 17:35,,,,293,,,,,,33.1,,
1/3/2022 17:40,,,,303,,,,,,33.4,,
1/3/2022 17:45,,,,284,,,,,,32.6,,
1/3/2022 17:50,,,,265,,,,,,31.7,,
1/3/2022 17:55,,,,244,,,,,,31,,
1/3/2022 18:00,,,,214,,,,,,31.1,,
1/3/2022 18:05,,,,182,,,,,,30.7,,
1/3/2022 18:10,,,,157,,,,,,30.1,,
1/3/2022 18:15,,,,128,,,,,,29.6,,
1/3/2022 18:20,,,,110,,,,,,28.8,,
1/3/2022 18:25,,,,90,,,,,,28.3,,
1/3/2022 18:30,,,,71,,,,,,27.9,,
1/3/2022 18:35,,,,49,,,,,,27.4,,
1/3/2022 18:40,,,,38,,,,,,26.8,,
1/3/2022 18:45,,,,26,,,,,,26.3,,
1/3/2022 18:50,,,,17,,,,,,26,,
1/3/2022 18:55,,,,10,,,,,,25.9,,
1/3/2022 19:00,,,,2,,,,,,25.9,,
1/3/2022 19:05,,,,0,,,,,,25.8,,
1/3/2022 19:10,,,,0,,,,,,25.7,,
1/3/2022 19:15,,,,0,,,,,,25.6,,
1/3/2022 19:20,,,,0,,,,,,25.5,,
1/3/2022 19:25,,,,0,,,,,,25.4,,
1/3/2022 19:30,,,,0,,,,,,25.3,,
1/3/2022 19:35,,,,0,,,,,,25.1,,
1/3/2022 19:40,,,,0,,,,,,24.8,,
1/3/2022 19:45,,,,0,,,,,,24.7,,
1/3/2022 19:50,,,,0,,,,,,24.5,,
1/3/2022 19:55,,,,0,,,,,,24.4,,
1/3/2022 20:00,,,,0,,,,,,24.3,,
1/3/2022 20:05,,,,0,,,,,,24.2,,
1/3/2022 20:10,,,,0,,,,,,24.1,,
1/3/2022 20:15,,,,0,,,,,,24,,
1/3/2022 20:20,,,,0,,,,,,23.9,,
1/3/2022 20:25,,,,0,,,,,,23.9,,
1/3/2022 20:30,,,,0,,,,,,24,,
1/3/2022 20:35,,,,0,,,,,,24.1,,
1/3/2022 20:40,,,,0,,,,,,24.2,,
1/3/2022 20:45,,,,0,,,,,,24.2,,
1/3/2022 20:50,,,,0,,,,,,24.2,,
1/3/2022 20:55,,,,0,,,,,,24.2,,
1/3/2022 21:00,,,,0,,,,,,24.2,,
1/3/2022 21:05,,,,0,,,,,,24.1,,
1/3/2022 21:10,,,,0,,,,,,24.1,,
1/3/2022 21:15,,,,0,,,,,,24.1,,
1/3/2022 21:20,,,,0,,,,,,24.1,,
1/3/2022 21:25,,,,0,,,,,,24,,
1/3/2022 21:30,,,,0,,,,,,24,,
1/3/2022 21:35,,,,0,,,,,,24,,
1/3/2022 21:40,,,,0,,,,,,24,,
1/3/2022 21:45,,,,0,,,,,,23.9,,
1/3/2022 21:50,,,,0,,,,,,23.8,,
1/3/2022 21:55,,,,0,,,,,,23.8,,
1/3/2022 22:00,,,,0,,,,,,23.7,,
1/3/2022 22:05,,,,0,,,,,,23.6,,
1/3/2022 22:10,,,,0,,,,,,23.6,,
1/3/2022 22:15,,,,0,,,,,,23.5,,
1/3/2022 22:20,,,,0,,,,,,23.5,,
1/3/2022 22:25,,,,0,,,,,,23.5,,
1/3/2022 22:30,,,,0,,,,,,23.6,,
1/3/2022 22:35,,,,0,,,,,,23.7,,
1/3/2022 22:40,,,,0,,,,,,23.7,,
1/3/2022 22:45,,,,0,,,,,,23.7,,
1/3/2022 22:50,,,,0,,,,,,23.7,,
1/3/2022 22:55,,,,0,,,,,,23.7,,
1/3/2022 23:00,,,,0,,,,,,23.7,,
1/3/2022 23:05,,,,0,,,,,,23.8,,
1/3/2022 23:10,,,,0,,,,,,23.8,,
1/3/2022 23:15,,,,0,,,,,,23.8,,
1/3/2022 23:20,,,,0,,,,,,23.7,,
1/3/2022 23:25,,,,0,,,,,,23.8,,
1/3/2022 23:30,,,,0,,,,,,23.8,,
1/3/2022 23:35,,,,0,,,,,,23.7,,
1/3/2022 23:40,,,,0,,,,,,23.7,,
1/3/2022 23:45,,,,0,,,,,,23.7,,
1/3/2022 23:50,,,,0,,,,,,23.6,,
1/3/2022 23:55,,,,0,,,,,,23.4,,
1/4/2022 0:00,,,,0,,,,,,23.4,,
1/4/2022 0:05,,,,0,,,,,,23.4,,
1/4/2022 0:10,,,,0,,,,,,23.5,,
1/4/2022 0:15,,,,0,,,,,,23.4,,
1/4/2022 0:20,,,,0,,,,,,23.3,,
1/4/2022 0:25,,,,0,,,,,,23.3,,
1/4/2022 0:30,,,,0,,,,,,23.2,,
1/4/2022 0:35,,,,0,,,,,,23.1,,
1/4/2022 0:40,,,,0,,,,,,23,,
1/4/2022 0:45,,,,0,,,,,,22.9,,
1/4/2022 0:50,,,,0,,,,,,23,,
1/4/2022 0:55,,,,0,,,,,,23,,
1/4/2022 1:00,,,,0,,,,,,23.1,,
1/4/2022 1:05,,,,0,,,,,,23.2,,
1/4/2022 1:10,,,,0,,,,,,23.2,,
1/4/2022 1:15,,,,0,,,,,,23.2,,
1/4/2022 1:20,,,,0,,,,,,23.2,,
1/4/2022 1:25,,,,0,,,,,,23.1,,
1/4/2022 1:30,,,,0,,,,,,23.1,,
1/4/2022 1:35,,,,0,,,,,,23.1,,
1/4/2022 1:40,,,,0,,,,,,23.1,,
1/4/2022 1:45,,,,0,,,,,,23.1,,
1/4/2022 1:50,,,,0,,,,,,23.1,,
1/4/2022 1:55,,,,0,,,,,,23.1,,
1/4/2022 2:00,,,,0,,,,,,23.2,,
1/4/2022 2:05,,,,0,,,,,,23.1,,
1/4/2022 2:10,,,,0,,,,,,23.1,,
1/4/2022 2:15,,,,0,,,,,,23,,
1/4/2022 2:20,,,,0,,,,,,23,,
1/4/2022 2:25,,,,0,,,,,,23,,
1/4/2022 2:30,,,,0,,,,,,23,,
1/4/2022 2:35,,,,0,,,,,,23,,
1/4/2022 2:40,,,,0,,,,,,22.9,,
1/4/2022 2:45,,,,0,,,,,,22.9,,
1/4/2022 2:50,,,,0,,,,,,22.9,,
1/4/2022 2:55,,,,0,,,,,,22.9,,
1/4/2022 3:00,,,,0,,,,,,22.9,,
1/4/2022 3:05,,,,0,,,,,,22.9,,
1/4/2022 3:10,,,,0,,,,,,23,,
1/4/2022 3:15,,,,0,,,,,,23,,
1/4/2022 3:20,,,,0,,,,,,23,,
1/4/2022 3:25,,,,0,,,,,,23,,
1/4/2022 3:30,,,,0,,,,,,23,,
1/4/2022 3:35,,,,0,,,,,,23,,
1/4/2022 3:40,,,,0,,,,,,23,,
1/4/2022 3:45,,,,0,,,,,,23,,
1/4/2022 3:50,,,,0,,,,,,22.9,,
1/4/2022 3:55,,,,0,,,,,,22.9,,
1/4/2022 4:00,,,,0,,,,,,22.9,,
1/4/2022 4:05,,,,0,,,,,,22.8,,
1/4/2022 4:10,,,,0,,,,,,22.8,,
1/4/2022 4:15,,,,0,,,,,,22.8,,
1/4/2022 4:20,,,,0,,,,,,22.7,,
1/4/2022 4:25,,,,0,,,,,,22.6,,
1/4/2022 4:30,,,,0,,,,,,22.5,,
1/4/2022 4:35,,,,0,,,,,,22.5,,
1/4/2022 4:40,,,,0,,,,,,22.4,,
1/4/2022 4:45,,,,0,,,,,,22.3,,
1/4/2022 4:50,,,,0,,,,,,22.2,,
1/4/2022 4:55,,,,0,,,,,,22.2,,
1/4/2022 5:00,,,,0,,,,,,22.1,,
1/4/2022 5:05,,,,0,,,,,,22.1,,
1/4/2022 5:10,,,,0,,,,,,22.1,,
1/4/2022 5:15,,,,0,,,,,,22.2,,
1/4/2022 5:20,,,,0,,,,,,22.2,,
1/4/2022 5:25,,,,0,,,,,,22.2,,
1/4/2022 5:30,,,,0,,,,,,22.3,,
1/4/2022 5:35,,,,0,,,,,,22.3,,
1/4/2022 5:40,,,,0,,,,,,22.3,,
1/4/2022 5:45,,,,0,,,,,,22.3,,
1/4/2022 5:50,,,,0,,,,,,22.3,,
1/4/2022 5:55,,,,0,,,,,,22.3,,
1/4/2022 6:00,,,,0,,,,,,22.4,,
1/4/2022 6:05,,,,0,,,,,,22.4,,
1/4/2022 6:10,,,,0,,,,,,22.5,,
1/4/2022 6:15,,,,0,,,,,,22.5,,
1/4/2022 6:20,,,,0,,,,,,22.5,,
1/4/2022 6:25,,,,0,,,,,,22.5,,
1/4/2022 6:30,,,,0,,,,,,22.5,,
1/4/2022 6:35,,,,0,,,,,,22.5,,
1/4/2022 6:40,,,,0,,,,,,22.5,,
1/4/2022 6:45,,,,0,,,,,,22.6,,
1/4/2022 6:50,,,,0,,,,,,22.6,,
1/4/2022 6:55,,,,0,,,,,,22.6,,
1/4/2022 7:00,,,,0,,,,,,22.6,,
1/4/2022 7:05,,,,0,,,,,,22.6,,
1/4/2022 7:10,,,,0,,,,,,22.6,,
1/4/2022 7:15,,,,0,,,,,,22.6,,
1/4/2022 7:20,,,,0,,,,,,22.6,,
1/4/2022 7:25,,,,0,,,,,,22.5,,
1/4/2022 7:30,,,,2,,,,,,22.5,,
1/4/2022 7:35,,,,7,,,,,,22.4,,
1/4/2022 7:40,,,,12,,,,,,22.4,,
1/4/2022 7:45,,,,19,,,,,,22.5,,
1/4/2022 7:50,,,,21,,,,,,22.5,,
1/4/2022 7:55,,,,21,,,,,,22.7,,
1/4/2022 8:00,,,,29,,,,,,22.8,,
1/4/2022 8:05,,,,46,,,,,,23.3,,
1/4/2022 8:10,,,,48,,,,,,23.8,,
1/4/2022 8:15,,,,51,,,,,,24,,
1/4/2022 8:20,,,,59,,,,,,24,,
1/4/2022 8:25,,,,73,,,,,,24.1,,
1/4/2022 8:30,,,,93,,,,,,24.4,,
1/4/2022 8:35,,,,110,,,,,,24.7,,
1/4/2022 8:40,,,,140,,,,,,25.1,,
1/4/2022 8:45,,,,165,,,,,,25.9,,
1/4/2022 8:50,,,,193,,,,,,26.8,,
1/4/2022 8:55,,,,236,,,,,,27.7,,
1/4/2022 9:00,,,,237,,,,,,28.8,,
1/4/2022 9:05,,,,231,,,,,,29.4,,
1/4/2022 9:10,,,,256,,,,,,29.7,,
1/4/2022 9:15,,,,300,,,,,,30.6,,
1/4/2022 9:20,,,,278,,,,,,31.6,,
1/4/2022 9:25,,,,259,,,,,,32,,
1/4/2022 9:30,,,,259,,,,,,32,,
1/4/2022 9:35,,,,267,,,,,,31.7,,
1/4/2022 9:40,,,,265,,,,,,31.5,,
1/4/2022 9:45,,,,272,,,,,,31.6,,
1/4/2022 9:50,,,,285,,,,,,31.9,,
1/4/2022 9:55,,,,292,,,,,,32.4,,
1/4/2022 10:00,,,,298,,,,,,32.5,,
1/4/2022 10:05,,,,300,,,,,,32.5,,
1/4/2022 10:10,,,,330,,,,,,32.7,,
1/4/2022 10:15,,,,341,,,,,,33.2,,
1/4/2022 10:20,,,,394,,,,,,33.4,,
1/4/2022 10:25,,,,434,,,,,,34.6,,
1/4/2022 10:30,,,,438,,,,,,35.8,,
1/4/2022 10:35,,,,405,,,,,,35.7,,
1/4/2022 10:40,,,,387,,,,,,35.6,,
1/4/2022 10:45,,,,433,,,,,,35.2,,
1/4/2022 10:50,,,,546,,,,,,36.6,,
1/4/2022 10:55,,,,603,,,,,,38.1,,
1/4/2022 11:00,,,,721,,,,,,39.5,,
1/4/2022 11:05,,,,755,,,,,,42.6,,
1/4/2022 11:10,,,,533,,,,,,40.9,,
1/4/2022 11:15,,,,657,,,,,,40,,
1/4/2022 11:20,,,,603,,,,,,39.8,,
1/4/2022 11:25,,,,701,,,,,,41.6,,
1/4/2022 11:30,,,,735,,,,,,41.6,,
1/4/2022 11:35,,,,986,,,,,,42.7,,
1/4/2022 11:40,,,,1004,,,,,,44.3,,
1/4/2022 11:45,,,,1034,,,,,,43.6,,
1/4/2022 11:50,,,,1063,,,,,,44.7,,
1/4/2022 11:55,,,,646,,,,,,44.5,,
1/4/2022 12:00,,,,699,,,,,,41,,
1/4/2022 12:05,,,,797,,,,,,42,,
1/4/2022 12:10,,,,358,,,,,,40.1,,
1/4/2022 12:15,,,,475,,,,,,37.7,,
1/4/2022 12:20,,,,844,,,,,,39,,
1/4/2022 12:25,,,,1214,,,,,,44,,
1/4/2022 12:30,,,,782,,,,,,45.8,,
1/4/2022 12:35,,,,535,,,,,,42.5,,
1/4/2022 12:40,,,,344,,,,,,39.6,,
1/4/2022 12:45,,,,1098,,,,,,41,,
1/4/2022 12:50,,,,1248,,,,,,44.9,,
1/4/2022 12:55,,,,1150,,,,,,46.6,,
1/4/2022 13:00,,,,1010,,,,,,50.8,,
1/4/2022 13:05,,,,976,,,,,,48.9,,
1/4/2022 13:10,,,,1167,,,,,,49.5,,
1/4/2022 13:15,,,,707,,,,,,48.5,,
1/4/2022 13:20,,,,317,,,,,,43.5,,
1/4/2022 13:25,,,,404,,,,,,39.2,,
1/4/2022 13:30,,,,1103,,,,,,41.2,,
1/4/2022 13:35,,,,1236,,,,,,46.8,,
1/4/2022 13:40,,,,1238,,,,,,48.7,,
1/4/2022 13:45,,,,1255,,,,,,49.8,,
1/4/2022 13:50,,,,1269,,,,,,49.8,,
1/4/2022 13:55,,,,1126,,,,,,48.1,,
1/4/2022 14:00,,,,864,,,,,,47.9,,
1/4/2022 14:05,,,,355,,,,,,45,,
1/4/2022 14:10,,,,567,,,,,,40.8,,
1/4/2022 14:15,,,,1017,,,,,,43.2,,
1/4/2022 14:20,,,,1232,,,,,,46.9,,
1/4/2022 14:25,,,,1333,,,,,,51.1,,
